"slide_number_in_experiment","label","Answer.time_in_minutes","trial_type","rt","workerid","response","object","speaker_cond"
8,"key_big_gold",2.4536,"overinformativeness",1119,13,"
asdefr","key","second_post"
9,"brush_big_red",2.4536,"overinformativeness",274,13,"
fr","brush","second_post"
10,"toothbrush_big_purple",2.4536,"overinformativeness",1455,13,"
rfrfrf","toothbrush","second_post"
11,"lighter_big_white",2.4536,"overinformativeness",1271,13,"
rfrfrf","lighter","second_post"
12,"table_wood_low",2.4536,"adjective_ordering",405,13,"
sdd","table","second_post"
13,"table_wood_high",2.4536,"adjective_ordering",627,13,"
sdf","table","second_post"
14,"ball_big_purple",2.4536,"overinformativeness",1105,13,"
sdfdssdf","ball","second_post"
15,"tie_big_blue",2.4536,"overinformativeness",1037,13,"
dsdsdf","tie","second_post"
16,"skirt_big_blue",2.4536,"overinformativeness",1176,13,"
sdfdsfsdf","skirt","second_post"
17,"button_big_green",2.4536,"overinformativeness",1083,13,"
sdfsdfsd","button","second_post"
18,"glove_big_green",2.4536,"overinformativeness",997,13,"
fdddvf","glove","second_post"
19,"book_big_red",2.4536,"overinformativeness",1346,13,"
vfrevfv","book","second_post"
20,"pot_big_blue",2.4536,"overinformativeness",1420,13,"
fvdfdfvfs","pot","second_post"
21,"skirt_big_green",2.4536,"overinformativeness",1357,13,"
dsfdsfsdvsd","skirt","second_post"
22,"earring_big_triangular",2.4536,"adjective_ordering",1206,13,"
dfsdfsdfs","earring","second_post"
23,"apple_big_green",2.4536,"overinformativeness",1213,13,"
dsfdsfsds","apple","second_post"
24,"man_old_bearded",2.4536,"adjective_ordering",1404,13,"
fewwewe","man","second_post"
25,"lipstick_big_pink",2.4536,"overinformativeness",1119,13,"
sdfsdfsd","lipstick","second_post"
26,"bottle_glass_big",2.4536,"adjective_ordering",442,13,"
sd","bottle","second_post"
27,"pepper_big_green",2.4536,"overinformativeness",719,13,"
fdsd","pepper","second_post"
28,"cup_empty_metal",2.4536,"adjective_ordering",424,13,"
sd","cup","second_post"
29,"brush_big_blue",2.4536,"overinformativeness",812,13,"
sds","brush","second_post"
30,"cup_full_glass",2.4536,"adjective_ordering",771,13,"
dsddss","cup","second_post"
31,"rosary_big_yellow",2.4536,"overinformativeness",196,13,"
dds","rosary","second_post"
32,"woman_young_sad",2.4536,"adjective_ordering",1033,13,"
dds","woman","second_post"
33,"key_big_silver",2.4536,"overinformativeness",353,13,"
ds","key","second_post"
34,"apple_big_red",2.4536,"overinformativeness",591,13,"
ds","apple","second_post"
35,"knife_big_blue",2.4536,"overinformativeness",737,13,"
sd","knife","second_post"
36,"rosary_big_blue",2.4536,"overinformativeness",342,13,"
sd","rosary","second_post"
37,"pot_big_green",2.4536,"overinformativeness",749,13,"
sd","pot","second_post"
38,"flower_big_pink",2.4536,"overinformativeness",552,13,"
sd","flower","second_post"
39,"picture_colored_square",2.4536,"adjective_ordering",386,13,"
sd","picture","second_post"
40,"lock_big_gold",2.4536,"overinformativeness",401,13,"
ds","lock","second_post"
41,"dress_big_blue",2.4536,"overinformativeness",461,13,"
dfd","dress","second_post"
42,"box_open_cardboard",2.4536,"adjective_ordering",556,13,"
dd","box","second_post"
43,"mirror_big_white",2.4536,"overinformativeness",532,13,"
df","mirror","second_post"
44,"lighter_big_black",2.4536,"overinformativeness",569,13,"
df","lighter","second_post"
45,"picture_bw_rectangular",2.4536,"adjective_ordering",583,13,"
df","picture","second_post"
46,"scissors_big_blue",2.4536,"overinformativeness",732,13,"
sdfs","scissors","second_post"
47,"spoon_metal_clean",2.4536,"adjective_ordering",401,13,"
sd","spoon","second_post"
48,"chair_big_yellow",2.4536,"overinformativeness",388,13,"
sd","chair","second_post"
49,"umbrella_big_blue",2.4536,"overinformativeness",665,13,"
sd","umbrella","second_post"
50,"woman_young_happy",2.4536,"adjective_ordering",568,13,"
fsdfsd","woman","second_post"
51,"glove_big_orange",2.4536,"overinformativeness",376,13,"
sd","glove","second_post"
52,"spoon_wooden_dirty",2.4536,"adjective_ordering",210,13,"
fsd","spoon","second_post"
53,"man_young_bearded",2.4536,"adjective_ordering",439,13,"
sd","man","second_post"
54,"bottle_plastic_small",2.4536,"adjective_ordering",255,13,"
fdsf","bottle","second_post"
55,"cup_empty_glass",2.4536,"adjective_ordering",310,13,"
sdf","cup","second_post"
56,"socks_big_green",2.4536,"overinformativeness",10591,13,"
sddsdsd","socks","second_post"
57,"shorts_wrinkled_red",2.4536,"adjective_ordering",934,13,"
fsdsdfd","shorts","second_post"
58,"pants_big_green",2.4536,"overinformativeness",646,13,"
sd","pants","second_post"
59,"shorts_wet_red",2.4536,"adjective_ordering",243,13,"
fs","shorts","second_post"
60,"flower_big_yellow",2.4536,"overinformativeness",355,13,"
dsd","flower","second_post"
61,"socks_big_blue",2.4536,"overinformativeness",441,13,"
sd","socks","second_post"
62,"car_big_blue",2.4536,"overinformativeness",379,13,"
sdfsd","car","second_post"
63,"man_young_bald",2.4536,"adjective_ordering",642,13,"
ds","man","second_post"
64,"scissors_big_green",2.4536,"overinformativeness",788,13,"
sdsd","scissors","second_post"
65,"table_metal_high",2.4536,"adjective_ordering",574,13,"
dd","table","second_post"
66,"ball_big_yellow",2.4536,"overinformativeness",1623,13,"
sddsdsd","ball","second_post"
67,"earring_small_triangular",2.4536,"adjective_ordering",208,13,"
sd","earring","second_post"
68,"box_closed_wood",2.4536,"adjective_ordering",1134,13,"
dddd","box","second_post"
69,"woman_old_happy",2.4536,"adjective_ordering",420,13,"
fds","woman","second_post"
70,"glasses_big_blue",2.4536,"overinformativeness",649,13,"
sd","glasses","second_post"
71,"cat_big_white",2.4536,"overinformativeness",1135,13,"
sd","cat","second_post"
72,"hair_straight_blond",2.4536,"adjective_ordering",208,13,"
ds","hair","second_post"
73,"dress_big_green",2.4536,"overinformativeness",192,13,"
fds","dress","second_post"
74,"bag_big_red",2.4536,"overinformativeness",441,13,"
sd","bag","second_post"
75,"earring_small_round",2.4536,"adjective_ordering",578,13,"
fd","earring","second_post"
76,"balloon_big_yellow",2.4536,"overinformativeness",390,13,"
ds","balloon","second_post"
77,"toothbrush_big_green",2.4536,"overinformativeness",209,13,"
ds","toothbrush","second_post"
78,"bottle_plastic_big",2.4536,"adjective_ordering",635,13,"
ds","bottle","second_post"
